#{"t_start": 1670741543.517839, "env_id": "LunarLander-v2"}
r,l,t
252.398028,319,2424.30245
-37.938567,316,2427.378599
245.120201,366,2430.526732
231.182477,362,2434.110086
247.340226,347,2437.174895
233.792128,334,2440.216067
-41.352242,261,2445.574999
187.547831,771,2452.31549
233.047285,334,2455.361512
231.425493,319,2458.32975
188.592096,341,2461.03213
257.087457,287,2466.377822
249.371297,345,2469.510145
232.245695,320,2472.223011
262.703003,361,2475.812545
15.034157,267,2478.389732
270.079227,361,2481.387293
-3.715387,247,2486.550742
231.780806,308,2488.992004
241.442475,303,2491.754322
-13.386873,262,2493.86195
11.720146,273,2496.196645
223.916746,312,2498.950969
259.64311,297,2501.584193
232.622195,296,2507.024925
-21.889025,281,2509.183275
165.238828,516,2513.84885
2.728987,235,2515.801302
245.411898,315,2518.404604
179.773616,460,2522.824878
-72.178147,558,2530.288272
248.634891,308,2533.047093
249.340658,291,2535.696399
236.129004,355,2538.659312
235.330002,318,2541.60521
4.183679,243,2543.961162
242.159744,311,2549.782307
254.473594,362,2552.695419
255.896351,336,2555.729556
241.731189,331,2558.652048
235.48661,339,2561.410605
224.595239,337,2564.757145
199.970436,565,2572.917965
22.953514,284,2575.719023
246.831556,336,2578.747442
254.282958,384,2581.78129
247.667242,326,2584.63637
-41.880013,295,2587.383788
238.744587,368,2593.983219
31.164672,272,2596.519925
240.12839,350,2599.583733
-100.561415,393,2602.94307
201.54791,709,2609.584245
228.63648,334,2616.012101
211.046449,336,2619.106362
222.351585,351,2622.043429
265.613182,312,2624.603559
37.88685,272,2626.963226
279.948184,375,2630.510421
-146.528339,617,2639.226835
-5.501199,259,2641.527633
222.368634,303,2644.293065
258.223143,372,2647.457148
257.752024,350,2650.730852
247.446019,335,2656.794888
229.843567,329,2659.461051
252.26885,379,2662.66088
244.382663,404,2666.408872
256.230746,339,2669.344651
238.810307,357,2672.667936
13.285843,336,2678.74669
273.928073,376,2681.751428
254.404259,306,2684.301035
257.555638,323,2687.115143
244.868214,327,2689.845322
260.252361,297,2692.38445
238.823845,325,2698.811056
243.386661,360,2702.254422
276.643158,297,2704.732343
211.399466,490,2709.122443
254.039615,331,2711.95066
246.086283,314,2714.57194
271.237439,395,2721.188237
134.796936,891,2728.756402
223.079673,316,2731.253798
-94.636376,544,2735.772818
259.258286,284,2741.687788
231.446674,296,2744.312787
258.124443,333,2746.940428
8.858992,300,2749.501726
247.965861,344,2752.359957
201.785779,496,2756.580299
252.001228,332,2762.622689
273.807521,322,2765.313557
246.304359,324,2767.916879
282.413008,335,2770.895256
260.218162,273,2773.329675
204.549561,347,2776.366811
229.47098,305,2782.403044
42.454751,213,2784.018103
263.296799,277,2786.374261
5.927977,246,2788.412725
264.317433,560,2793.033847
-9.025024,327,2796.090962
252.807095,444,2803.027583
14.305556,313,2805.602297
242.31012,307,2808.284561
229.118163,296,2810.664387
260.966213,408,2814.094811
221.841156,314,2817.197623
216.113517,333,2823.753386
241.9178,321,2826.436406
22.835785,223,2828.200972
221.889623,294,2830.840282
249.22666,309,2833.39582
239.361285,312,2836.14925
228.03805,307,2839.056955
267.944525,336,2845.722988
-0.323896,210,2847.421167
250.281625,382,2850.361406
249.547679,296,2852.878137
246.84333,317,2855.346004
226.651781,309,2858.113436
249.288584,299,2860.901781
241.00361,289,2866.827481
236.777227,406,2870.042571
247.886154,308,2872.735335
251.104946,331,2875.327122
-33.169655,270,2877.393075
251.183095,303,2880.104623
234.305661,283,2886.229074
56.010159,255,2888.436428
214.690978,367,2891.955399
244.567481,352,2895.487838
269.30642,285,2897.664305
247.60492,283,2899.88061
237.25469,290,2902.633757
260.006485,439,2910.052657
6.035086,270,2912.316436
261.646392,353,2915.603791
248.00966,300,2918.315091
10.680443,243,2920.517383
267.135535,338,2923.787163
213.806443,299,2930.393181
280.990523,325,2933.178787
278.009396,309,2936.088429
-11.20317,253,2938.285467
253.50176,285,2940.372543
290.020181,262,2942.318552
14.985373,261,2944.526169
33.833499,218,2946.719239
240.880218,277,2952.522016
273.012174,291,2954.91882
232.012296,354,2958.329963
241.770363,307,2960.731386
294.161122,374,2963.641267
247.90726,457,2967.856613
240.791801,320,2974.321399
232.501039,308,2976.881582
246.19427,299,2979.801812
258.857662,311,2982.530797
283.867032,376,2985.622206
269.46607,283,2988.186837
283.147848,269,2994.461606
32.663231,1000,3002.86051
204.160546,324,3005.198679
258.703705,328,3007.681915
256.995127,265,3010.31246
236.566782,291,3016.475557
263.300886,276,3018.686111
245.481963,278,3021.261949
247.691702,326,3024.017801
243.4407,307,3026.468879
290.801222,304,3028.864467
281.152053,301,3031.772553
269.494257,268,3037.864346
289.309992,295,3040.297168
282.424629,365,3043.791083
229.863152,282,3045.961576
273.353034,280,3048.086863
283.293526,290,3050.32148
272.089727,307,3053.359284
247.070147,311,3059.553813
237.032355,289,3061.774042
284.295866,269,3064.209995
196.35618,525,3068.435445
-14.422724,245,3070.27132
257.155911,284,3072.50789
177.198204,491,3081.006296
262.357473,269,3083.254214
36.741575,215,3085.364796
267.370163,258,3087.663219
56.717997,250,3089.713048
253.945698,269,3091.796169
252.956871,270,3094.013901
33.763182,266,3100.698855
224.945869,264,3103.045243
243.590711,254,3105.311137
228.507275,279,3107.994776
293.393403,278,3110.129799
234.539613,334,3112.773931
264.47139,299,3115.302089
266.478506,266,3121.808879
251.135238,366,3124.604166
284.993906,255,3126.653181
244.398694,314,3129.577477
265.424164,273,3131.725258
273.165122,313,3134.114481
258.013739,343,3136.753026
281.555047,274,3143.033763
249.756715,275,3145.604206
218.609769,266,3147.700082
238.478754,272,3150.070611
242.193349,415,3153.336322
238.578019,285,3155.470367
279.111969,252,3157.492534
240.026449,270,3163.82386
272.454556,390,3167.484347
248.39882,301,3170.034278
296.667519,299,3172.8206
223.000135,276,3175.061621
246.230196,297,3177.317026
273.260671,307,3179.771629
247.311518,300,3186.344755
299.79248,262,3188.903654
291.724814,305,3191.663228
278.001492,256,3193.786742
234.273631,259,3195.876989
260.587174,277,3197.989111
276.555993,274,3200.121719
267.469364,242,3205.876394
249.988198,260,3208.345468
38.85156,233,3210.519106
271.842839,263,3213.110687
-16.516324,202,3215.085647
-2.731096,210,3217.04168
250.647045,307,3219.366019
284.873197,263,3221.364014
273.798803,321,3227.971512
285.365984,242,3230.098094
251.655862,289,3232.762141
251.64429,266,3235.211066
245.355721,332,3238.075412
250.797063,296,3240.314166
240.182731,272,3242.309592
264.14871,276,3244.690135
183.439382,511,3252.852288
3.089126,181,3254.57397
202.767959,406,3258.577813
-30.832283,176,3260.25223
260.303171,257,3262.537526
238.453544,265,3264.697219
258.181424,352,3271.131783
245.880385,266,3273.41264
274.508877,269,3275.785536
278.338383,305,3278.503647
216.946196,413,3282.119663
39.132176,202,3283.638484
248.575144,548,3292.580445
291.335974,292,3295.234851
276.884577,267,3297.783329
217.919325,279,3300.321464
259.205397,299,3302.846207
267.399017,243,3304.693996
256.158801,238,3306.484085
179.693661,444,3313.695577
281.605963,264,3315.879511
269.859768,313,3318.705647
252.392214,286,3321.381876
262.142694,283,3323.710765
286.086286,274,3325.789369
273.657337,288,3327.929533
217.017754,530,3335.735055
246.603686,266,3338.441062
233.384697,317,3341.61132
242.122701,245,3343.728056
264.698159,272,3345.824763
210.95517,273,3347.759104
