#{"t_start": 1670897814.9570963, "env_id": "LunarLander-v2"}
r,l,t
-38984.545694,1000,2893.387293
-42325.826476,1000,2899.76705
-44572.692194,1000,2904.218441
-45946.984085,1000,2910.738378
-48079.879031,1000,2915.246446
-53369.897845,1000,2921.748322
-53425.969252,1000,2926.212941
-53754.963069,1000,2932.622451
-60998.231767,1000,2937.035458
-72440.198005,1000,2943.25183
-82264.891516,1000,2947.994617
-82900.601951,1000,2954.298599
-81462.236419,1000,2959.063822
-90668.635431,1000,2965.507952
-95354.780217,1000,2970.294658
-98203.208634,1000,2976.609154
-97346.207941,1000,2981.410725
-96386.543148,1000,2987.854846
-99113.619776,1000,2992.739803
-99357.341028,1000,2999.068277
-107341.61239,1000,3003.729895
-117323.742352,1000,3010.085849
-119474.872677,1000,3014.525142
-124232.170724,1000,3021.11934
-124597.450393,1000,3025.82954
-128221.806839,1000,3032.582407
-136975.09233,1000,3037.183084
-140873.39464,1000,3043.683577
-143307.496165,1000,3048.167001
-150035.540264,1000,3054.735528
-158371.866272,1000,3059.371395
-166673.679166,1000,3066.043517
-159907.704667,947,3070.507302
-1474.470837,1000,3077.062729
-5563.553863,661,3080.095323
-880.777434,1000,3084.642632
-4348.64158,973,3091.138309
-1444.300825,1000,3095.654196
-9522.380827,965,3102.231565
-1246.030452,665,3105.284915
-3670.307394,986,3111.884554
-1576.48209,771,3115.363699
-2292.656237,806,3118.921715
-473.662371,466,3123.081933
-475.788883,478,3125.234782
-393.365749,398,3126.989396
-564.258099,492,3129.257864
-1797.854708,700,3134.390632
-431.746351,436,3136.334155
-656.362569,505,3138.651599
-652.5488,520,3140.943099
-1276.841303,659,3145.89813
-648.347001,459,3147.94766
-619.088197,478,3150.05743
-545.803766,379,3151.717377
-271.424783,324,3153.161593
-469.825148,368,3156.591991
-865.112471,510,3159.083371
-326.3089,308,3160.438431
-431.763804,389,3162.135549
-218.414199,257,3163.261802
-1260.700489,549,3167.378395
-662.96537,417,3169.417901
-591.912661,415,3171.276254
-439.722084,342,3172.838194
-507.266806,409,3174.665746
-203.623731,235,3175.756389
-725.120215,417,3179.389754
-227.890117,216,3180.452456
-442.566732,309,3181.96873
-610.890465,403,3183.810179
-239.399031,248,3184.896014
-233.146881,221,3185.898178
-200.66901,194,3186.750174
-529.153098,366,3190.085612
-573.221744,371,3191.769015
-177.281491,181,3192.707695
-228.043423,240,3193.824141
-625.025441,386,3195.545762
-389.06331,308,3196.864696
-761.092513,417,3200.354241
-319.182098,282,3201.579362
-290.520891,243,3202.659934
-590.376814,380,3204.590929
-246.263136,224,3205.647965
-188.893607,192,3206.498653
-399.118912,321,3207.917562
-202.858727,181,3208.697568
-251.964243,240,3211.557703
-515.82963,370,3213.19134
-735.046202,419,3215.164516
-884.757898,442,3217.367685
-476.286665,335,3218.852393
-212.268071,190,3219.713097
-248.284682,218,3222.381297
-438.326491,326,3223.810026
-454.14393,319,3225.207459
-512.322763,326,3226.631254
-538.30251,358,3228.448307
-317.756981,261,3229.57586
-249.131352,240,3230.622051
-396.80014,298,3233.591376
-309.280627,259,3234.711897
-644.936495,372,3236.334641
-526.184297,358,3237.90103
-280.01067,228,3238.997662
-196.391383,188,3239.963989
-488.287336,326,3241.403578
-380.462356,284,3244.320302
-359.685011,273,3245.542153
-536.064503,335,3247.063873
-328.568404,294,3248.413626
-267.120839,233,3249.451428
-291.509641,238,3250.616316
-307.431431,247,3251.868666
-184.712064,160,3252.604193
-339.392173,253,3255.552747
-387.269992,267,3256.766874
-393.546728,309,3258.127274
-219.889126,195,3259.010517
-653.634984,383,3260.707544
-589.632333,359,3262.320634
-620.896157,381,3264.223636
-522.189393,356,3267.519784
-217.146043,194,3268.400741
-367.031274,252,3269.544078
-224.124211,190,3270.394125
-285.944779,221,3271.386872
-192.061,184,3272.183305
-423.803323,290,3273.465474
-401.406902,311,3274.954367
-384.79534,316,3278.174043
-348.82909,289,3279.47682
-457.226542,378,3281.1674
-191.806032,188,3282.039304
-280.155898,243,3283.12262
-399.536533,301,3284.458884
-537.820323,356,3286.129084
-204.167391,179,3288.979483
-200.028435,196,3289.904877
-198.35041,198,3290.8493
-182.958205,171,3291.623812
-297.970809,266,3292.811287
