r,l,t
151.294063,685,5254.181396
-89.683189,614,5260.321671
197.882717,532,5265.641023
-57.16296,342,5268.971239
97.751298,617,5279.265342
-47.31175,1000,5288.729974
166.284964,553,5297.507803
134.453826,670,5303.029372
78.144253,738,5309.134918
-70.304392,505,5313.030548
176.167823,640,5321.247091
195.833962,641,5326.444834
-116.048742,574,5331.350768
164.595785,636,5340.337982
124.713178,580,5344.452079
137.427844,599,5348.798911
28.624021,1000,5360.001206
201.291326,503,5364.442007
117.776956,872,5372.207979
211.070481,505,5380.564636
173.352998,933,5388.577312
163.944485,586,5393.7854
176.961391,542,5403.078262
16.383834,1000,5412.901069
217.552093,530,5418.058716
-80.18121,510,5427.112408
-63.672026,455,5431.447674
-61.961956,382,5435.012017
180.755798,597,5440.856262
28.270282,1000,5454.006465
-67.517035,228,5455.890673
201.435712,790,5461.916634
124.924653,662,5470.650489
163.559294,595,5475.542701
30.635594,1000,5483.781865
75.784018,678,5492.386405
186.481317,575,5496.608157
169.852612,649,5501.403338
182.02349,681,5509.824935
210.2473,579,5514.864425
215.712059,505,5519.246192
171.885737,546,5524.087059
202.871689,584,5533.196991
-90.036317,487,5537.680038
167.343967,469,5542.059642
-31.87665,408,5545.881728
172.930798,544,5554.932631
46.334971,1000,5563.907716
181.795495,604,5569.634318
187.311405,624,5579.819613
175.050567,582,5585.44162
176.666278,615,5591.233316
202.181864,732,5601.857569
-84.945811,482,5606.200809
185.669539,513,5610.425942
180.025125,518,5614.85832
-91.624573,473,5622.39621
101.009687,725,5628.268077
172.46435,672,5633.384857
132.75631,603,5641.420748
196.53458,639,5646.27271
200.837765,552,5650.870494
199.456598,631,5659.323209
-74.314006,565,5663.901237
-99.587764,582,5668.452289
208.483768,467,5672.327376
169.775193,537,5681.124056
130.823134,589,5686.788866
-96.750668,504,5691.501137
-74.515118,514,5696.212088
141.772948,510,5704.560987
-59.540634,466,5708.637725
-52.503162,638,5714.227884
-78.961252,482,5718.486461
164.139038,588,5727.963763
44.884521,1000,5737.141752
160.735687,646,5746.751512
189.408809,613,5752.73782
22.192696,1000,5763.470222
-69.146916,424,5771.686801
204.770297,546,5776.1033
73.463942,1000,5784.041286
165.855647,614,5792.842265
-63.906589,356,5795.999531
-71.115632,579,5800.87064
-81.865095,485,5804.65764
196.790896,763,5815.148554
-79.733938,469,5819.573288
186.374359,665,5825.338108
187.679611,523,5829.907017
189.544027,521,5838.56902
-102.002509,498,5843.002186
-100.936734,400,5846.722544
-44.560416,220,5848.757498
163.694597,580,5857.655838
190.182631,796,5864.572661
55.876618,1000,5873.559815
-122.664084,293,5879.719471
-55.712396,210,5881.453248
176.788589,638,5886.953552
200.941583,567,5891.961144
195.599015,785,5903.354123
190.578438,633,5909.368644
189.663951,533,5914.488994
-30.104139,369,5917.810277
180.194673,598,5926.966525
-59.797443,174,5928.444171
170.973335,439,5932.164933
180.330412,619,5937.458492
173.880247,684,5946.680028
185.707734,601,5951.585653
208.597809,602,5956.429073
-131.81201,758,5966.263666
52.033648,1000,5974.982349
183.994781,567,5979.828999
-81.729489,439,5987.002753
198.858934,509,5990.979461
180.401013,523,5995.422558
156.702663,546,6000.034657
184.634007,723,6010.246682
23.846308,1000,6018.953892
