#{"t_start": 1670730601.373288, "env_id": "LunarLander-v2"}
r,l,t
-60.64977,196,4014.493151
69.702023,1000,4023.477456
48.514377,1000,4034.505229
57.336863,1000,4042.92459
152.009993,684,4051.473836
75.704481,1000,4059.724769
69.870315,1000,4070.778454
174.087711,484,4074.553571
115.467249,774,4080.824009
64.639824,1000,4092.290403
140.277707,686,4098.565703
56.828943,1000,4110.635003
60.320958,1000,4118.887533
144.929618,720,4124.908413
-77.559197,170,4129.001086
-64.078666,409,4132.126797
111.596453,678,4137.653324
-79.253784,312,4140.638999
-89.170843,878,4150.750507
106.842106,878,4157.829691
60.457592,1000,4168.485776
157.027285,568,4172.832657
146.862892,847,4179.986159
-64.846291,290,4182.341989
101.325234,738,4190.986521
-156.877804,548,4195.333624
108.453196,672,4200.851496
115.524785,689,4209.126498
147.432668,790,4215.02998
54.430493,1000,4226.451025
39.342379,1000,4235.3508
-112.405425,572,4240.020791
-193.323159,622,4248.15855
-91.436836,682,4253.613389
41.092195,1000,4261.606581
-84.249561,474,4267.964277
-82.983273,234,4269.735031
-104.9078,698,4275.455553
140.069742,644,4280.54335
68.919933,1000,4291.436713
149.704145,768,4297.841691
46.064077,1000,4308.889135
-137.656169,731,4314.713251
71.118417,1000,4326.077044
-118.387445,609,4330.965729
-138.056317,545,4335.323741
117.441256,920,4346.141501
0.57657,1000,4354.246816
115.738007,795,4363.811212
70.034384,692,4369.58433
63.387451,1000,4378.687389
77.975815,1000,4390.087332
-70.915999,359,4393.030976
99.099795,1000,4404.560957
66.882736,1000,4412.598041
76.547693,1000,4420.488086
-148.25202,487,4428.013941
119.763557,763,4434.405149
-193.040937,495,4438.437429
57.316007,1000,4449.748509
-75.404656,160,4450.883877
140.73897,616,4455.498408
-64.691169,356,4458.300991
61.872055,1000,4469.304496
80.720926,1000,4477.621269
141.071146,662,4486.284416
-85.412003,617,4491.415613
48.808847,1000,4499.335996
-186.372169,673,4508.152926
-70.860793,382,4511.313387
184.749628,637,4516.470984
-177.243988,598,4524.551202
96.081774,1000,4532.950845
-125.409319,569,4537.480535
120.338686,651,4546.081846
146.535246,632,4551.145582
118.611784,546,4555.22525
-97.435928,405,4558.221855
-139.50196,529,4565.554342
117.173873,643,4570.891789
121.072613,557,4575.509363
52.069846,1000,4587.385587
-101.700386,548,4591.969619
-81.530388,554,4596.249475
91.672809,1000,4607.392556
47.041062,1000,4615.195651
-88.517148,555,4622.343585
71.806564,1000,4631.271906
-41.591618,506,4635.726829
63.761159,1000,4647.692179
-59.543993,311,4650.14987
-156.000115,563,4654.425381
-95.637161,556,4658.705944
-66.748808,506,4666.632236
141.148766,606,4672.251411
125.609478,1000,4684.441586
-169.298586,593,4689.712598
-108.835006,483,4693.551828
-59.604933,256,4695.384465
-50.028306,286,4697.344495
-60.335892,277,4699.151861
27.791085,1000,4711.390863
105.816956,704,4717.098845
125.974437,1000,4728.504841
-99.178598,396,4731.90525
-102.177215,377,4734.671093
22.920818,1000,4746.444007
161.064902,681,4752.227143
-82.985629,219,4754.12798
-68.026284,220,4755.98128
-93.587415,186,4757.613094
-106.679937,555,4765.72848
193.697619,696,4771.347405
-77.52585,186,4772.742047
85.851611,1000,4780.569844
-187.884298,728,4789.747094
-93.485069,307,4792.091002
126.264284,617,4796.939014
-85.551936,291,4799.529795
-136.194027,498,4807.159346
114.762007,739,4813.316159
-129.511267,483,4817.294871
84.526335,1000,4828.359989
-217.971964,613,4833.35927
139.614694,633,4838.292669
121.238543,761,4847.826733
39.553274,1000,4855.807688
107.648837,623,4860.839776
-87.781229,151,4865.486312
-114.904859,619,4870.83423
-86.458214,165,4872.163768
-57.198416,595,4876.979097
-107.484918,466,4880.663463
49.58298,1000,4892.136222
-64.456019,318,4894.570147
-93.800533,553,4899.112051
6.643612,1000,4910.762099
104.219609,1000,4918.236996
-69.349941,468,4924.595142
-42.208839,586,4929.31046
