#{"t_start": 1670742494.0905373, "env_id": "LunarLander-v2"}
r,l,t
-90.623668,65,264.715905
-117.223582,89,265.249909
-154.793591,86,265.751583
-110.145444,104,266.219851
-140.864427,113,266.786715
-124.798114,75,267.125789
-270.290182,83,267.544721
-318.032423,83,267.943321
-251.412548,86,268.316366
-336.459384,102,268.755706
-316.081975,109,269.2177
-101.005931,116,269.714694
-138.176104,69,270.020397
-369.332187,96,270.443813
-124.159989,87,270.793058
-75.131215,72,271.101329
-392.221582,126,271.634809
-97.56919,89,272.019116
-260.881464,86,272.389411
-97.354921,118,272.896614
-361.118582,88,273.270453
-299.174061,110,273.732088
-118.887204,128,274.305716
-422.893777,91,274.666762
-174.268475,100,275.061416
-99.332504,73,275.381535
-54.860481,73,275.710941
-148.80445,102,276.178145
-125.004367,129,276.738054
-195.492622,67,277.030244
-276.316993,131,277.568083
-125.502254,121,278.108196
-289.534074,95,278.514402
-168.331223,110,278.976333
-271.679468,123,279.510374
-158.505291,93,279.899534
-113.893192,84,280.248018
-249.197661,74,280.576469
-168.074312,111,281.057178
-102.838308,76,281.352851
-201.994756,72,281.638016
-15.537472,118,282.119781
-180.987147,110,282.561213
-81.150341,142,283.119804
-39.836344,64,283.366241
-88.938499,105,283.781277
-179.785662,147,284.447129
-175.849758,134,284.989228
-92.047853,86,285.46758
-110.23296,130,286.171571
-215.504423,92,286.675073
-137.762982,86,287.122392
-118.079381,115,287.716088
-87.781836,58,288.00548
-187.536883,76,288.34239
-332.211845,87,288.80206
-423.302663,104,289.354895
-96.966323,115,289.892138
-367.586534,136,290.548338
-166.950722,87,291.015651
-108.351736,65,291.302584
-287.164599,126,291.853414
-401.478607,70,292.226991
-120.092764,103,292.727502
-137.12471,71,293.047339
-141.102979,99,293.574544
-180.767013,72,293.972676
-167.149643,99,294.533378
-279.386321,99,294.969219
-181.096552,73,295.241174
-106.382074,66,295.470831
-224.989114,99,295.833796
-289.838432,101,296.197025
-466.323869,114,296.621882
-117.256838,80,296.917729
-422.465542,141,297.448153
-134.79917,94,297.790185
-337.704246,89,298.107898
-416.123269,117,298.532652
-166.664766,73,298.793483
-95.179301,68,299.037145
-359.47833,102,299.40379
