#{"t_start": 1670826767.0883584, "env_id": "LunarLander-v2"}
r,l,t
-238.261545,83,313.46952
-364.321707,126,314.01538
-372.821227,146,314.592685
-251.362574,102,314.985858
-69.908872,70,315.259203
-200.205842,75,315.551165
-208.714285,96,315.927016
-131.019029,68,316.185517
-309.062811,76,316.479685
-289.82278,94,316.841397
-111.592988,107,317.287078
-140.578007,90,317.708359
-98.191942,77,318.07418
-91.82122,90,318.484325
-31.909433,82,318.852108
-76.729483,71,319.185441
-337.707279,62,319.450652
-183.315287,99,319.935286
-324.549441,83,320.310875
-295.117124,94,320.750885
-360.696049,108,321.246705
-114.381786,83,321.589448
-436.558649,112,322.043747
-178.863108,82,322.382995
-140.510436,84,322.735065
-76.407404,63,323.018296
-97.437362,89,323.391029
-86.862262,108,323.839456
-359.472096,95,324.259383
-139.296119,68,324.555147
-96.464043,73,324.854545
-192.219164,134,325.402347
-274.766706,99,325.825595
-136.584165,61,326.070333
-377.750952,77,326.386771
-439.426649,96,326.803082
-2.911238,94,327.231046
-268.818463,92,327.667331
-140.767325,94,328.074388
-189.926148,107,328.525523
-105.066435,62,328.810292
-146.543991,75,329.104936
-130.021514,68,329.379184
-115.374405,96,329.809397
-345.448454,124,330.366136
-78.428179,66,330.661486
-196.277583,88,331.065585
-125.88582,69,331.389677
-202.417759,114,331.920295
-274.681033,79,332.290015
-113.827546,71,332.629706
-159.701205,133,333.248502
-324.40774,89,333.667983
-481.020243,134,334.232085
-202.469764,70,334.523062
-352.203892,113,334.969275
-383.802015,95,335.397481
-122.948415,80,335.755051
-223.615513,84,336.130301
-210.554495,100,336.601279
-376.734591,94,337.040153
-354.222389,83,337.412152
-157.405161,74,337.769229
-527.383119,109,338.271574
-307.300322,117,338.762043
-259.525588,109,339.23369
-161.099653,72,339.523796
-498.897131,122,339.997791
-172.608283,63,340.256809
-350.905585,96,340.659703
-85.470595,107,341.117694
-114.018568,84,341.497447
-267.846915,98,341.930766
-283.033772,107,342.363508
-273.419526,124,342.849015
-391.182967,96,343.227706
-175.895605,110,343.662652
-270.215163,107,344.097252
-134.179541,96,344.481798
-104.471653,92,344.871035
-367.530771,90,345.241516
-360.631179,96,345.712985
-114.326682,90,346.132417
-352.334897,111,346.68939
-277.71516,90,347.068376
-190.444362,76,347.397234
-95.633047,68,347.685059
-239.750214,98,348.106985
-137.431427,96,348.521935
-297.270612,112,349.024186
-181.984099,73,349.334476
-122.080669,75,349.634826
-96.255084,65,349.902463
-111.316558,70,350.221446
-378.813732,125,350.744409
-253.633911,110,351.212504
-173.387517,90,351.596664
-349.09926,108,352.044494
-175.834296,122,352.571038
-262.171806,87,352.972259
-279.412036,123,353.540912
-153.069376,76,353.896565
-211.493469,104,354.390757
-223.052084,98,354.829636
-536.118263,140,355.440297
-322.915819,64,355.728092
-183.169218,124,356.229646
-146.568147,67,356.49947
-321.840246,116,356.974236
-258.432008,116,357.440974
-364.896895,111,357.92849
-212.901639,58,358.181258
-155.134298,66,358.454429
-144.165008,92,358.826384
-235.508084,111,359.305437
-279.014462,94,359.681577
-75.208118,72,359.977109
-139.270179,74,360.294315
-444.967801,72,360.632712
