#{"t_start": 1667889378.5235724, "env_id": "LunarLander-v2"}
r,l,t
163.900684,687,469.564808
167.978411,692,471.915838
158.107502,711,475.977479
67.109852,1000,479.357042
-90.850028,538,481.16431
-45.51079,578,484.6505
-99.480107,608,486.705794
60.758236,1000,490.03095
-94.418893,738,494.243366
-46.493339,1000,497.618874
-80.941199,711,501.575401
-83.798899,858,504.387028
-70.698124,729,506.750897
19.229193,897,511.483172
222.770348,655,513.663642
39.172578,1000,518.620191
-39.847869,1000,521.999033
166.709845,783,524.549301
196.253266,735,528.975005
159.752349,849,531.779167
178.514362,727,535.821526
-96.175089,469,537.386339
141.146187,785,540.05247
154.973102,670,542.24744
12.798676,1000,547.148979
193.459387,562,549.045661
171.486897,667,552.925384
-79.88109,1000,556.258039
-52.066126,543,558.034158
46.027475,1000,562.807278
102.041149,687,565.107922
203.244767,662,567.335912
132.169785,542,570.770043
203.991992,507,572.449405
-63.876927,332,573.568564
179.345547,649,575.700577
205.615164,652,579.46388
207.572891,543,581.244985
202.527453,544,583.057471
-144.042513,602,586.863408
38.398204,984,590.338415
143.227066,537,592.196336
-3.704206,1000,597.111922
230.874943,502,598.775596
228.836082,465,600.307927
0.275226,440,603.583856
196.149182,576,605.484226
-111.812838,492,607.094698
223.289749,498,608.728695
211.081593,626,612.332759
60.733134,1000,615.686154
176.328101,522,617.452314
-62.22768,459,620.724057
46.183446,1000,623.929325
233.136861,456,625.402771
-40.073898,356,626.556733
134.3623,778,630.836579
106.190236,898,633.8578
224.638119,462,635.385921
-2.826038,1000,640.354214
-81.071597,1000,643.73249
128.293746,664,647.536998
214.625305,509,649.218716
201.909667,512,650.974531
-117.808691,651,654.733794
215.261285,481,656.332547
-132.302107,728,658.781884
242.927846,412,660.096805
127.133182,848,664.582083
183.811733,698,666.919507
178.724693,772,671.065577
197.727043,445,672.546969
191.505481,538,674.309438
-64.846845,420,675.723888
-42.728109,351,676.857285
228.591945,532,680.190869
198.773226,419,681.565575
-58.420258,276,682.456632
-30.411179,417,683.815983
-46.776008,423,685.208753
224.788449,440,688.337089
190.531582,544,690.168859
195.823653,606,692.208008
-17.866571,425,693.673162
190.936622,540,697.038712
-30.780035,393,698.316149
198.345153,597,700.242735
163.177507,390,701.486279
-18.909979,267,702.373867
-82.957265,348,705.131864
222.7997,405,706.46768
-72.923801,318,707.508479
219.521489,754,709.907294
225.261601,403,712.929601
-39.237544,358,714.155045
208.123029,452,715.711358
214.512698,443,717.203929
-31.098278,341,718.362161
85.255091,1000,723.471715
199.616839,371,724.67399
86.271362,1000,727.88826
224.036766,338,730.643287
205.923055,457,732.178399
-88.130369,504,733.930887
-53.925502,567,735.836651
236.064348,403,739.037991
-40.518026,384,740.29501
-61.017168,397,741.592095
4.18607,191,742.210272
212.594194,542,743.95032
196.359326,358,745.123003
212.282552,471,748.313275
195.085695,464,749.862886
248.577071,405,751.192481
81.870696,1000,756.156159
237.553621,353,757.329705
214.883717,483,758.962964
178.887414,501,760.64918
-36.573996,237,761.448686
209.247543,378,764.566372
-40.97325,380,765.869789
202.464575,507,767.62301
252.04608,370,768.902715
205.709483,369,770.150967
244.074334,382,773.04991
-74.615365,353,774.220177
-25.406399,243,775.009047
222.668143,336,776.09602
-20.823745,233,776.852106
-20.683747,285,777.801201
195.962456,424,779.178779
188.849867,615,782.720558
200.652635,510,784.3781
227.196581,383,785.615568
201.689534,363,786.807576
135.888789,516,790.109182
-62.853931,206,790.787719
202.188273,461,792.34525
-16.46166,367,793.580411
214.905624,346,794.767403
-22.849837,308,795.8193
154.579871,623,799.638386
223.057392,359,800.817768
149.155759,471,802.345231
220.125907,511,803.965712
-18.515928,387,807.044236
200.465783,485,808.665848
193.694618,390,809.965438
141.924488,617,812.030091
123.143506,844,816.513896
174.657721,439,818.010604
236.364084,417,819.431242
179.975069,522,821.183632
78.497544,1000,826.040379
227.216623,391,827.354496
5.169052,294,828.346523
246.597345,467,829.904601
223.878494,429,833.040073
177.669816,417,834.41078
-23.827618,270,835.286367
250.537624,379,836.52424
238.131324,356,837.676958
216.613344,384,840.644805
226.102257,341,841.806684
243.328455,386,843.142641
247.640689,414,844.554401
211.717631,397,845.936287
210.410693,442,849.116804
72.800894,1000,852.579755
-40.713274,368,853.8392
-87.508453,314,854.87721
205.563448,388,857.736755
155.69308,585,859.672733
-57.641365,415,861.040707
199.987679,402,862.382795
233.840553,369,863.592108
-42.373943,347,866.390385
200.762157,682,868.612374
-74.843832,377,869.917538
219.493805,513,871.653155
209.207429,427,874.697168
188.247203,494,876.295062
178.486015,764,878.846004
160.915372,525,880.61777
220.478709,425,883.66753
-67.972654,370,884.849106
216.76372,434,886.226205
-31.045667,471,887.749931
228.084982,489,890.943365
211.068718,455,892.421295
-36.257188,389,893.734719
-66.74091,374,894.935701
181.720826,544,896.720261
170.61194,650,900.449459
212.045947,451,901.89992
192.913379,510,903.543984
-46.064075,389,904.80952
174.329526,606,908.676574
224.501057,409,910.02562
149.128226,821,912.777411
230.371475,395,914.107857
-24.010331,441,917.226854
-93.344753,424,918.658409
193.913708,543,920.475899
164.225968,551,922.316909
-5.469757,420,925.257703
182.461872,598,927.196208
124.365091,664,929.392211
-66.449832,519,931.107592
194.242185,603,934.594424
178.79359,519,936.290023
-98.929486,620,938.312195
205.946588,571,941.868874
63.767021,1000,945.184215
168.81888,611,947.227469
162.857404,564,950.724768
-2.059485,532,952.552217
-170.922108,624,954.631145
140.82548,740,958.825917
40.849432,1000,962.126295
152.957553,596,964.095273
-123.030004,655,968.195493
118.33216,593,970.171116
-34.321322,356,971.415765
204.397682,580,973.46743
209.83812,637,977.13233
102.017263,817,979.911005
-126.885031,622,981.969221
-95.78258,436,984.932496
188.306793,640,987.037363
178.392523,615,989.04738
183.862407,586,992.527322
-184.642131,713,994.911809
208.495264,653,997.151917
172.452406,614,1000.847552
121.075952,804,1003.545161
54.565946,1000,1006.775158
-41.17539,387,1009.570184
223.090795,622,1011.548318
-80.331148,363,1012.729782
225.302372,661,1014.83466
-67.687443,444,1017.847036
220.363804,552,1019.669083
179.613044,589,1021.614866
207.229495,537,1023.382122
177.945403,704,1027.41094
166.483776,568,1029.3063
215.647768,531,1031.022259
-38.10492,497,1034.353657
101.138614,1000,1037.735215
-66.146312,478,1039.443621
55.375635,1000,1044.650773
211.165606,510,1046.345476
82.668028,1000,1049.674503
217.639973,531,1052.981932
194.69416,576,1054.896571
221.081532,772,1057.441676
202.007959,575,1061.111583
203.316596,517,1062.836448
64.997472,1000,1066.250532
104.614991,688,1070.285718
175.23868,556,1072.141468
195.020869,588,1074.083638
185.508555,558,1077.588497
189.184801,722,1079.941397
210.828894,505,1081.584435
-78.499614,471,1083.097348
172.168522,561,1086.651554
51.701909,1000,1090.047869
63.446177,1000,1094.969828
172.64475,608,1097.086448
126.489751,763,1099.630172
177.416192,586,1103.208254
132.520705,846,1106.064852
194.377839,577,1107.990479
167.169148,563,1111.530379
223.746401,508,1113.216709
167.361438,595,1115.202015
200.713919,522,1116.964294
218.905927,558,1120.498656
-33.849912,399,1121.866205
127.702939,842,1124.755145
128.383731,949,1129.811371
-106.60148,548,1131.64892
163.652596,685,1133.924973
-56.219395,616,1137.627514
129.491573,753,1140.156788
176.893759,551,1142.001606
133.040881,733,1146.104487
-75.17276,316,1147.177357
166.001782,548,1149.055995
-35.675903,387,1150.346105
-13.422091,359,1151.52964
-115.51864,521,1154.963853
49.335964,1000,1158.400944
186.036115,549,1160.246378
-64.240805,518,1163.752677
239.720844,508,1165.47532
210.340055,498,1167.157108
207.701472,548,1168.95111
44.381864,1000,1174.025498
210.529424,514,1175.718093
189.344704,500,1177.421232
67.439853,1000,1182.306422
62.276056,1000,1185.593085
-63.53278,328,1188.279125
150.350487,472,1189.826418
228.710022,481,1191.44616
216.160998,494,1193.104356
182.353051,799,1197.461532
188.567821,550,1199.301779
51.902678,1000,1202.745092
181.837591,516,1206.152274
196.604208,531,1207.869875
251.678407,515,1209.532852
-86.434589,462,1211.169932
-90.940087,420,1214.151861
-39.179507,465,1215.695699
-23.133304,416,1217.078269
127.205095,923,1220.123475
-108.208635,464,1223.509953
179.85705,499,1225.116331
214.970748,473,1226.703791
192.414901,480,1228.272818
97.268531,1000,1233.517204
207.122825,497,1235.21043
189.618171,454,1236.81451
219.164428,452,1240.170406
190.818823,487,1241.790486
-55.792461,379,1243.048714
196.977841,491,1244.706261
200.366458,474,1248.064367
236.963976,475,1249.641741
208.322843,552,1251.518799
-82.346901,520,1253.267962
218.943984,429,1254.739855
199.265494,538,1258.225231
174.91127,579,1260.159062
227.404801,432,1261.606164
171.605163,583,1265.357437
119.458537,779,1268.028721
166.746366,567,1269.950876
142.462919,740,1274.139629
249.076952,487,1275.726451
159.53708,539,1277.507131
198.168824,595,1279.47743
228.622431,719,1283.438935
232.908194,445,1284.890732
25.39504,399,1286.221845
241.569821,498,1287.867722
157.951944,712,1291.982705
220.142309,520,1293.703661
-78.232262,508,1295.396017
253.731697,558,1297.194446
228.734256,493,1300.395977
150.2582,970,1303.577598
225.514022,534,1305.375335
246.40561,525,1308.848935
179.277278,599,1310.81875
-76.833813,473,1312.384725
240.971236,465,1313.889628
232.412504,505,1317.201097
198.159736,523,1318.93744
83.076796,1000,1322.31386
163.672933,543,1325.759115
-28.193111,305,1326.76134
240.162677,450,1328.245474
207.084332,561,1330.081543
64.890076,1000,1335.087352
247.089827,669,1337.25908
